#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   6271       1.1684170e+00       1.0968841e+00       1.0248365e-03
   6272       1.1685506e+00       1.0968956e+00       1.0247368e-03
   6273       1.1686784e+00       1.0969070e+00       1.0246373e-03
   6274       1.1688005e+00       1.0969185e+00       1.0245381e-03
   6275       1.1689168e+00       1.0969299e+00       1.0244391e-03
   6276       1.1690274e+00       1.0969414e+00       1.0243402e-03
   6277       1.1691323e+00       1.0969529e+00       1.0242416e-03
   6278       1.1692314e+00       1.0969644e+00       1.0241432e-03
   6279       1.1693248e+00       1.0969760e+00       1.0240449e-03
   6280       1.1694126e+00       1.0969875e+00       1.0239468e-03
   6281       1.1694946e+00       1.0969990e+00       1.0238488e-03
   6282       1.1695710e+00       1.0970106e+00       1.0237510e-03
   6283       1.1696418e+00       1.0970222e+00       1.0236534e-03
   6284       1.1697070e+00       1.0970337e+00       1.0235558e-03
   6285       1.1697667e+00       1.0970453e+00       1.0234584e-03
   6286       1.1698209e+00       1.0970569e+00       1.0233610e-03
   6287       1.1698695e+00       1.0970685e+00       1.0232638e-03
   6288       1.1699128e+00       1.0970800e+00       1.0231666e-03
   6289       1.1699507e+00       1.0970916e+00       1.0230695e-03
   6290       1.1699832e+00       1.0971032e+00       1.0229725e-03
   6291       1.1700105e+00       1.0971148e+00       1.0228756e-03
   6292       1.1700326e+00       1.0971264e+00       1.0227786e-03
   6293       1.1700495e+00       1.0971380e+00       1.0226818e-03
   6294       1.1700614e+00       1.0971496e+00       1.0225849e-03
   6295       1.1700682e+00       1.0971612e+00       1.0224881e-03
   6296       1.1700701e+00       1.0971727e+00       1.0223912e-03
   6297       1.1700670e+00       1.0971843e+00       1.0222944e-03
   6298       1.1700592e+00       1.0971959e+00       1.0221976e-03
   6299       1.1700466e+00       1.0972074e+00       1.0221007e-03
   6300       1.1700294e+00       1.0972190e+00       1.0220038e-03
   6301       1.1700076e+00       1.0972306e+00       1.0219069e-03
   6302       1.1699814e+00       1.0972421e+00       1.0218100e-03
   6303       1.1699507e+00       1.0972536e+00       1.0217130e-03
   6304       1.1699157e+00       1.0972652e+00       1.0216159e-03
   6305       1.1698765e+00       1.0972767e+00       1.0215188e-03
   6306       1.1698332e+00       1.0972882e+00       1.0214216e-03
   6307       1.1697858e+00       1.0972997e+00       1.0213243e-03
   6308       1.1697346e+00       1.0973112e+00       1.0212270e-03
   6309       1.1696795e+00       1.0973226e+00       1.0211295e-03
   6310       1.1696207e+00       1.0973341e+00       1.0210320e-03
   6311       1.1695582e+00       1.0973455e+00       1.0209343e-03
   6312       1.1694923e+00       1.0973570e+00       1.0208365e-03
   6313       1.1694229e+00       1.0973684e+00       1.0207387e-03
   6314       1.1693503e+00       1.0973798e+00       1.0206407e-03
   6315       1.1692744e+00       1.0973912e+00       1.0205425e-03
   6316       1.1691955e+00       1.0974025e+00       1.0204443e-03
   6317       1.1691137e+00       1.0974139e+00       1.0203459e-03
   6318       1.1690290e+00       1.0974252e+00       1.0202473e-03
   6319       1.1689417e+00       1.0974365e+00       1.0201487e-03
   6320       1.1688517e+00       1.0974478e+00       1.0200498e-03
   6321       1.1687592e+00       1.0974591e+00       1.0199508e-03
   6322       1.1686644e+00       1.0974704e+00       1.0198517e-03
   6323       1.1685674e+00       1.0974816e+00       1.0197524e-03
   6324       1.1684682e+00       1.0974929e+00       1.0196529e-03
   6325       1.1683671e+00       1.0975041e+00       1.0195533e-03
   6326       1.1682641e+00       1.0975152e+00       1.0194534e-03
   6327       1.1681593e+00       1.0975264e+00       1.0193535e-03
   6328       1.1680529e+00       1.0975376e+00       1.0192533e-03
   6329       1.1679450e+00       1.0975487e+00       1.0191530e-03
   6330       1.1678358e+00       1.0975598e+00       1.0190525e-03
   6331       1.1677253e+00       1.0975709e+00       1.0189518e-03
   6332       1.1676136e+00       1.0975819e+00       1.0188509e-03
   6333       1.1675009e+00       1.0975930e+00       1.0187498e-03
   6334       1.1673874e+00       1.0976040e+00       1.0186486e-03
   6335       1.1672730e+00       1.0976150e+00       1.0185471e-03
   6336       1.1671580e+00       1.0976260e+00       1.0184455e-03
   6337       1.1670424e+00       1.0976369e+00       1.0183437e-03
   6338       1.1669263e+00       1.0976478e+00       1.0182417e-03
   6339       1.1668100e+00       1.0976588e+00       1.0181395e-03
   6340       1.1666934e+00       1.0976696e+00       1.0180372e-03
   6341       1.1665767e+00       1.0976805e+00       1.0179346e-03
   6342       1.1664599e+00       1.0976914e+00       1.0178319e-03
   6343       1.1663433e+00       1.0977022e+00       1.0177290e-03
   6344       1.1662268e+00       1.0977130e+00       1.0176259e-03
   6345       1.1661106e+00       1.0977238e+00       1.0175226e-03
   6346       1.1659948e+00       1.0977345e+00       1.0174191e-03
   6347       1.1658794e+00       1.0977453e+00       1.0173154e-03
   6348       1.1657646e+00       1.0977560e+00       1.0172116e-03
   6349       1.1656504e+00       1.0977667e+00       1.0171076e-03
   6350       1.1655368e+00       1.0977773e+00       1.0170034e-03
   6351       1.1654241e+00       1.0977880e+00       1.0168991e-03
   6352       1.1653121e+00       1.0977986e+00       1.0167945e-03
   6353       1.1652011e+00       1.0978092e+00       1.0166898e-03
   6354       1.1650910e+00       1.0978198e+00       1.0165850e-03
   6355       1.1649819e+00       1.0978304e+00       1.0164799e-03
   6356       1.1648739e+00       1.0978409e+00       1.0163747e-03
   6357       1.1647670e+00       1.0978515e+00       1.0162694e-03
   6358       1.1646613e+00       1.0978620e+00       1.0161639e-03
   6359       1.1645567e+00       1.0978725e+00       1.0160582e-03
   6360       1.1644534e+00       1.0978829e+00       1.0159524e-03
   6361       1.1643513e+00       1.0978934e+00       1.0158464e-03
   6362       1.1642506e+00       1.0979038e+00       1.0157403e-03
   6363       1.1641511e+00       1.0979142e+00       1.0156340e-03
   6364       1.1640529e+00       1.0979246e+00       1.0155276e-03
   6365       1.1639561e+00       1.0979350e+00       1.0154210e-03
   6366       1.1638606e+00       1.0979453e+00       1.0153143e-03
   6367       1.1637664e+00       1.0979557e+00       1.0152075e-03
   6368       1.1636736e+00       1.0979660e+00       1.0151005e-03
   6369       1.1635821e+00       1.0979763e+00       1.0149934e-03
   6370       1.1634919e+00       1.0979866e+00       1.0148862e-03
   6371       1.1634030e+00       1.0979969e+00       1.0147788e-03
   6372       1.1633154e+00       1.0980071e+00       1.0146713e-03
   6373       1.1632291e+00       1.0980173e+00       1.0145637e-03
   6374       1.1631440e+00       1.0980276e+00       1.0144560e-03
   6375       1.1630601e+00       1.0980378e+00       1.0143481e-03
   6376       1.1629773e+00       1.0980479e+00       1.0142402e-03
   6377       1.1628957e+00       1.0980581e+00       1.0141321e-03
   6378       1.1628151e+00       1.0980683e+00       1.0140239e-03
   6379       1.1627356e+00       1.0980784e+00       1.0139156e-03
   6380       1.1626571e+00       1.0980885e+00       1.0138072e-03
   6381       1.1625795e+00       1.0980986e+00       1.0136987e-03
   6382       1.1625027e+00       1.0981087e+00       1.0135901e-03
   6383       1.1624268e+00       1.0981188e+00       1.0134814e-03
   6384       1.1623517e+00       1.0981289e+00       1.0133726e-03
   6385       1.1622772e+00       1.0981389e+00       1.0132637e-03
   6386       1.1622034e+00       1.0981489e+00       1.0131547e-03
   6387       1.1621301e+00       1.0981590e+00       1.0130456e-03
   6388       1.1620572e+00       1.0981690e+00       1.0129364e-03
   6389       1.1619848e+00       1.0981789e+00       1.0128271e-03
   6390       1.1619128e+00       1.0981889e+00       1.0127177e-03
   6391       1.1618409e+00       1.0981989e+00       1.0126082e-03
   6392       1.1617693e+00       1.0982088e+00       1.0124986e-03
   6393       1.1616977e+00       1.0982188e+00       1.0123890e-03
   6394       1.1616261e+00       1.0982287e+00       1.0122792e-03
   6395       1.1615545e+00       1.0982386e+00       1.0121693e-03
   6396       1.1614827e+00       1.0982485e+00       1.0120594e-03
   6397       1.1614106e+00       1.0982583e+00       1.0119493e-03
   6398       1.1613382e+00       1.0982682e+00       1.0118392e-03
   6399       1.1612654e+00       1.0982780e+00       1.0117290e-03
   6400       1.1611920e+00       1.0982879e+00       1.0116186e-03
   6401       1.1611180e+00       1.0982977e+00       1.0115082e-03
   6402       1.1610432e+00       1.0983075e+00       1.0113977e-03
   6403       1.1609677e+00       1.0983173e+00       1.0112871e-03
   6404       1.1608913e+00       1.0983270e+00       1.0111764e-03
   6405       1.1608139e+00       1.0983368e+00       1.0110656e-03
   6406       1.1607353e+00       1.0983465e+00       1.0109547e-03
   6407       1.1606556e+00       1.0983563e+00       1.0108436e-03
   6408       1.1605746e+00       1.0983660e+00       1.0107325e-03
   6409       1.1604922e+00       1.0983757e+00       1.0106213e-03
   6410       1.1604084e+00       1.0983854e+00       1.0105100e-03
   6411       1.1603229e+00       1.0983950e+00       1.0103985e-03
   6412       1.1602358e+00       1.0984047e+00       1.0102870e-03
   6413       1.1601469e+00       1.0984143e+00       1.0101753e-03
   6414       1.1600561e+00       1.0984239e+00       1.0100635e-03
   6415       1.1599634e+00       1.0984335e+00       1.0099516e-03
   6416       1.1598686e+00       1.0984431e+00       1.0098396e-03
   6417       1.1597716e+00       1.0984526e+00       1.0097275e-03
   6418       1.1596724e+00       1.0984622e+00       1.0096152e-03
   6419       1.1595708e+00       1.0984717e+00       1.0095028e-03
   6420       1.1594668e+00       1.0984812e+00       1.0093903e-03
   6421       1.1593603e+00       1.0984907e+00       1.0092776e-03
   6422       1.1592511e+00       1.0985001e+00       1.0091648e-03
   6423       1.1591392e+00       1.0985096e+00       1.0090518e-03
   6424       1.1590245e+00       1.0985190e+00       1.0089387e-03
   6425       1.1589069e+00       1.0985284e+00       1.0088255e-03
   6426       1.1587863e+00       1.0985378e+00       1.0087120e-03
   6427       1.1586627e+00       1.0985471e+00       1.0085985e-03
   6428       1.1585359e+00       1.0985564e+00       1.0084847e-03
   6429       1.1584058e+00       1.0985658e+00       1.0083708e-03
   6430       1.1582725e+00       1.0985750e+00       1.0082568e-03
   6431       1.1581358e+00       1.0985843e+00       1.0081425e-03
   6432       1.1579956e+00       1.0985935e+00       1.0080281e-03
   6433       1.1578519e+00       1.0986028e+00       1.0079135e-03
   6434       1.1577045e+00       1.0986119e+00       1.0077987e-03
   6435       1.1575536e+00       1.0986211e+00       1.0076837e-03
   6436       1.1573989e+00       1.0986302e+00       1.0075685e-03
   6437       1.1572404e+00       1.0986393e+00       1.0074531e-03
   6438       1.1570781e+00       1.0986484e+00       1.0073375e-03
   6439       1.1569120e+00       1.0986575e+00       1.0072217e-03
   6440       1.1567419e+00       1.0986665e+00       1.0071057e-03
   6441       1.1565679e+00       1.0986755e+00       1.0069895e-03
   6442       1.1563899e+00       1.0986844e+00       1.0068730e-03
   6443       1.1562079e+00       1.0986934e+00       1.0067563e-03
   6444       1.1560219e+00       1.0987023e+00       1.0066394e-03
   6445       1.1558318e+00       1.0987111e+00       1.0065222e-03
   6446       1.1556378e+00       1.0987199e+00       1.0064048e-03
   6447       1.1554396e+00       1.0987287e+00       1.0062872e-03
   6448       1.1552375e+00       1.0987375e+00       1.0061693e-03
   6449       1.1550313e+00       1.0987462e+00       1.0060511e-03
   6450       1.1548212e+00       1.0987549e+00       1.0059327e-03
   6451       1.1546071e+00       1.0987636e+00       1.0058140e-03
   6452       1.1543892e+00       1.0987722e+00       1.0056951e-03
   6453       1.1541674e+00       1.0987808e+00       1.0055759e-03
   6454       1.1539418e+00       1.0987893e+00       1.0054564e-03
   6455       1.1537125e+00       1.0987979e+00       1.0053366e-03
   6456       1.1534797e+00       1.0988063e+00       1.0052166e-03
   6457       1.1532433e+00       1.0988148e+00       1.0050963e-03
   6458       1.1530036e+00       1.0988231e+00       1.0049757e-03
   6459       1.1527606e+00       1.0988315e+00       1.0048548e-03
   6460       1.1525144e+00       1.0988398e+00       1.0047336e-03
   6461       1.1522653e+00       1.0988481e+00       1.0046121e-03
   6462       1.1520134e+00       1.0988563e+00       1.0044903e-03
   6463       1.1517589e+00       1.0988645e+00       1.0043682e-03
   6464       1.1515019e+00       1.0988726e+00       1.0042459e-03
   6465       1.1512427e+00       1.0988807e+00       1.0041232e-03
   6466       1.1509815e+00       1.0988888e+00       1.0040002e-03
   6467       1.1507186e+00       1.0988968e+00       1.0038770e-03
   6468       1.1504542e+00       1.0989048e+00       1.0037534e-03
   6469       1.1501885e+00       1.0989127e+00       1.0036296e-03
   6470       1.1499219e+00       1.0989206e+00       1.0035054e-03
   6471       1.1496547e+00       1.0989284e+00       1.0033810e-03
   6472       1.1493871e+00       1.0989362e+00       1.0032562e-03
   6473       1.1491195e+00       1.0989440e+00       1.0031312e-03
   6474       1.1488523e+00       1.0989517e+00       1.0030058e-03
   6475       1.1485859e+00       1.0989593e+00       1.0028802e-03
   6476       1.1483205e+00       1.0989670e+00       1.0027543e-03
   6477       1.1480566e+00       1.0989745e+00       1.0026282e-03
   6478       1.1477946e+00       1.0989821e+00       1.0025017e-03
   6479       1.1475349e+00       1.0989896e+00       1.0023750e-03
   6480       1.1472780e+00       1.0989970e+00       1.0022480e-03
   6481       1.1470244e+00       1.0990044e+00       1.0021208e-03
   6482       1.1467743e+00       1.0990118e+00       1.0019932e-03
