COST_FUNCTION:      MEAN_COST_FUNCTION:
   67.7302595              300.4016767
   67.7302595              300.4378171
   67.7302595              292.5948659
   67.6945127              295.8540843
   67.7302595              291.2102439
   67.7302595              292.7682550
   67.7302595              295.3359520
   67.7302595              295.1166168
   67.6945127              297.7567276
   67.7302595              291.4122209
   67.7302595              299.3122814
   67.6945127              297.7675435
   67.7302595              293.1268372
   67.7167740              301.8455374
   67.6945127              295.2143037
   67.7167740              302.8467695
   67.6945127              298.5435828
   67.7302595              297.7528842
   67.7302595              296.5474457
   67.6945127              296.3184578
   67.7302595              295.3385544
   67.6945127              304.2206461
   67.6945127              305.6235089
   67.7302595              302.1158967
   67.6945127              305.0832437
   67.6945127              302.0859109
   67.7167740              298.2719775
   67.6945127              300.9515059
   67.6945127              298.6549041
   67.7167740              297.1429008
   67.6945127              298.9654993
   67.6945127              303.2181692
   67.6945127              299.4732205
   67.6945127              289.0450112
   67.6945127              305.2241808
   67.6945127              300.8726316
   67.6945127              293.7690672
   67.7167740              295.7491174
   67.6945127              292.9874437
   67.6945127              288.8271765
   67.6945127              294.0928240
   67.6945127              288.9981914
